Time,"Ax, g","Ay, g","Az, g","Wx, dps","Wy, dps","Wz, dps","T, C","Ax2, g","Ay2, g","Az2, g","Wx2, dps","Wy2, dps","Wz2, dps","T2, C"
15:35:36,0.00016797,0.00076482,-0.00105363,0.06721895,0.04563288,-0.05645502,44.90961074,-6.99E-05,-0.00020811,-0.00105588,-0.11581728,-0.00393398,0.04774203,46.13137817
15:35:37,0.00012175,0.00075896,-0.00101288,0.06656584,0.0459708,-0.05638574,44.9203453,6.30E-06,-0.00020145,-0.001114,-0.11507513,-0.0038148,0.04701246,46.12245178
15:35:38,0.00013452,0.00079312,-0.00103237,0.06676066,0.04633526,-0.05672883,44.92899703,-3.25E-05,-0.00019616,-0.00107811,-0.11592446,-0.00348753,0.04745634,46.13843536
15:35:39,0.00014471,0.0007714,-0.0010115,0.06715441,0.04656513,-0.05664741,44.93376541,1.33E-05,-0.00015562,-0.00109832,-0.11547931,-0.00391595,0.04736915,46.12482833
15:35:40,0.00015709,0.00076731,-0.00104072,0.06738564,0.04620424,-0.0572108,44.92227935,-4.27E-05,-0.00014827,-0.00100195,-0.11607323,-0.00402305,0.04706941,46.13545989
15:35:41,0.00013635,0.00079511,-0.0010372,0.06757011,0.04599587,-0.05701465,44.92763519,-3.82E-05,-0.00020321,-0.00106379,-0.1159601,-0.00351728,0.04751579,46.13996505
15:35:42,0.00014487,0.00078208,-0.00105063,0.06628652,0.04633341,-0.0567543,44.93053817,-2.84E-05,-0.00019963,-0.00106566,-0.11546751,-0.00402276,0.04684014,46.13875579
15:35:43,0.00016066,0.00075693,-0.00102121,0.06686786,0.04627579,-0.05697286,44.93112182,-6.12E-05,-0.00018761,-0.0010469,-0.11531134,-0.00373773,0.04726591,46.12771987
15:35:44,0.0001099,0.00077214,-0.00108898,0.06696415,0.04601814,-0.05671873,44.92051696,-1.69E-05,-0.00017709,-0.00106651,-0.11634726,-0.00412384,0.0476604,46.15268325
15:35:45,0.00011259,0.00072805,-0.00105356,0.06782023,0.04618231,-0.05781201,44.94192886,-7.76E-05,-0.00021753,-0.00104623,-0.1156495,-0.00329636,0.04729944,46.13666534
15:35:46,0.000119,0.00072772,-0.00106559,0.06684398,0.04569242,-0.05694308,44.93851852,-1.02E-05,-0.00018769,-0.001076,-0.11497801,-0.00343388,0.04731942,46.14761734
15:35:47,0.00012257,0.00077071,-0.0010303,0.06668328,0.04659712,-0.0564491,44.94200515,-1.44E-05,-0.00016578,-0.00112163,-0.11582918,-0.0041779,0.04741473,46.1696434
15:35:48,0.00012059,0.00075739,-0.0010123,0.06660154,0.04666611,-0.05663552,44.94641494,-2.08E-05,-0.00023643,-0.00106913,-0.11518806,-0.00437364,0.04619816,46.15794754
15:35:49,0.00016825,0.00079617,-0.000999,0.06769532,0.04636311,-0.05748558,44.9437828,-5.45E-05,-0.00023229,-0.00105484,-0.1147184,-0.00428438,0.04729784,46.15871429
15:35:50,0.00013932,0.0007588,-0.00104474,0.06669668,0.04671387,-0.05699806,44.95779418,1.14E-05,-0.00020618,-0.00107028,-0.11480764,-0.00423096,0.04670946,46.14903259
15:35:51,0.0001224,0.00078756,-0.00101314,0.06660589,0.04642452,-0.0568598,44.95195388,-4.18E-05,-0.00014487,-0.00107332,-0.11526374,-0.00355895,0.04729564,46.18120574
15:35:52,0.00011585,0.00073668,-0.00103404,0.06657018,0.04562686,-0.05625855,44.95255279,-3.81E-05,-1.85E-05,-0.00107865,-0.11536494,-0.0033505,0.04793256,46.15969467
15:35:53,0.00012523,0.00077353,-0.00098935,0.06754044,0.04644241,-0.05687767,44.97295761,2.58E-05,4.39E-05,-0.00107564,-0.1158768,-0.00316603,0.04703369,46.17772293
15:35:54,0.0001181,0.00078175,-0.00104615,0.06729108,0.04630357,-0.05702195,44.95838928,1.99E-06,-1.69E-05,-0.00109343,-0.11566371,-0.00327393,0.0471195,46.17518615
15:35:55,0.00014629,0.00078209,-0.00100189,0.06630437,0.04520383,-0.05673053,44.95236206,-1.82E-05,-1.54E-05,-0.00107482,-0.11472439,-0.00358303,0.04725036,46.18257522
15:35:56,0.00014247,0.00081192,-0.00099973,0.06563859,0.04555455,-0.05697432,44.95890045,-4.39E-05,-4.22E-05,-0.0010933,-0.11558041,-0.00393951,0.04644779,46.17739486
15:35:57,0.00013087,0.00081403,-0.00100043,0.06693332,0.04640074,-0.05707999,44.96675109,4.21E-06,4.81E-05,-0.00109114,-0.11440653,-0.00337429,0.04673023,46.16403198
15:35:58,0.00014794,0.00081632,-0.00098893,0.06764182,0.04688614,-0.05745572,44.97325134,-1.53E-05,1.59E-05,-0.00109606,-0.11514649,-0.00377907,0.04672127,46.17416763
15:35:59,0.0001152,0.00078151,-0.00105396,0.0673505,0.04605988,-0.05684344,44.9759674,-2.67E-05,9.39E-06,-0.00108494,-0.11539016,-0.00385049,0.04675098,46.17213058
15:36:00,0.00015615,0.00078051,-0.00100601,0.06826598,0.04728439,-0.05784807,44.99295043,-3.10E-05,-1.38E-06,-0.00106154,-0.11515246,-0.00408244,0.0475951,46.17620468
15:36:01,0.0001317,0.00079079,-0.00104357,0.06677986,0.04655924,-0.0562253,44.98344039,-4.64E-06,2.18E-06,-0.0010781,-0.11501568,-0.00432022,0.04695902,46.17858505
15:36:02,0.00014647,0.00076806,-0.00104517,0.06724285,0.04613893,-0.05768125,44.99158096,-5.26E-06,4.06E-05,-0.00107016,-0.11598993,-0.00288625,0.04775987,46.19940567
15:36:03,0.00013849,0.00079485,-0.00107192,0.06670859,0.04667204,-0.05731909,44.9949913,-5.82E-05,-1.48E-05,-0.00105454,-0.11571111,-0.00335714,0.04738108,46.19599151
15:36:04,0.00014332,0.00076034,-0.00103716,0.0671952,0.04634123,-0.05672898,44.98086547,-7.41E-06,4.19E-05,-0.00107373,-0.11669223,-0.00392784,0.04752182,46.20680236
15:36:05,0.00016734,0.00079278,-0.00103081,0.0672614,0.04621433,-0.05762822,44.98981094,2.90E-06,2.89E-05,-0.00107682,-0.11631159,-0.00387435,0.0476486,46.21832656
15:36:06,8.77E-05,0.00078573,-0.00104338,0.06700468,0.04694231,-0.05777645,44.97857284,1.63E-06,4.85E-06,-0.00109839,-0.11623394,-0.00296983,0.04744437,46.20867156
15:36:07,0.00013617,0.00077222,-0.0010298,0.06720792,0.04695159,-0.05764016,45.00067901,-2.33E-05,-7.93E-06,-0.00106232,-0.11560423,-0.00376736,0.04760694,46.19777679
15:36:08,0.00018017,0.00081519,-0.00101183,0.0673261,0.04613882,-0.05740746,45.00170135,-4.21E-05,1.94E-05,-0.00104381,-0.11664469,-0.00362442,0.04736712,46.2133522
15:36:09,0.00018375,0.00082328,-0.00102786,0.06601313,0.04625615,-0.05720019,44.99167633,-4.06E-06,-1.88E-05,-0.00108714,-0.11625208,-0.00386283,0.04751184,46.22044754
15:36:10,0.00015054,0.00080266,-0.00100413,0.06743925,0.04659723,-0.05795499,44.99234771,-2.14E-05,4.12E-05,-0.00108992,-0.11623396,-0.00449936,0.04726596,46.21666717
15:36:11,0.00017687,0.00081797,-0.00097828,0.06754074,0.0461965,-0.0568732,45.00492477,-1.36E-05,-6.69E-06,-0.0010746,-0.11673359,-0.00320856,0.04808844,46.23479843
15:36:12,0.00016104,0.00080695,-0.00100946,0.06698792,0.04594698,-0.05704563,44.99957656,-2.70E-05,2.03E-05,-0.00105706,-0.11606786,-0.00368993,0.04779126,46.21433258
15:36:13,9.86E-05,0.00078201,-0.00104192,0.06763607,0.04649757,-0.05706464,45.01110839,-4.72E-05,4.73E-06,-0.00106654,-0.11646611,-0.00325096,0.04792329,46.23363113
15:36:14,0.00011462,0.00080844,-0.00105097,0.06681554,0.04613115,-0.05708723,45.0003395,3.30E-07,-4.00E-05,-0.0011337,-0.11720322,-0.00288744,0.0481716,46.21926116
15:36:15,0.0001641,0.00080513,-0.00100315,0.06731492,0.04668402,-0.05712295,44.99736785,4.92E-05,4.71E-05,-0.00107749,-0.11672172,-0.00423095,0.04729784,46.21960067
15:36:16,0.00014305,0.00080322,-0.00100482,0.06739807,0.0470049,-0.05720012,45.02182388,3.40E-06,2.27E-06,-0.00111993,-0.11675145,-0.00360674,0.04742858,46.24685668
15:36:17,8.29E-05,0.00077711,-0.00105923,0.06812337,0.04714168,-0.05743798,45.01528549,6.79E-06,2.89E-05,-0.00107777,-0.11643643,-0.0036305,0.04764847,46.23097991
15:36:18,0.00019038,0.00084732,-0.00097037,0.06698894,0.04693102,-0.0575515,45.02247238,-2.06E-05,1.92E-05,-0.00105792,-0.11603871,-0.00404622,0.04779871,46.23855209
15:36:19,8.65E-05,0.00081523,-0.00103626,0.06733739,0.04674844,-0.05812782,45.04180908,6.44E-05,-5.44E-06,-0.0010763,-0.11575675,-0.00332011,0.04761537,46.21644973
15:36:20,0.00014769,0.00081217,-0.00100585,0.06750509,0.04715362,-0.05827612,45.02122879,-2.13E-05,1.88E-05,-0.00107285,-0.11634129,-0.00392193,0.04764258,46.21934509
15:36:21,0.00016531,0.00083445,-0.0009786,0.06820709,0.04703157,-0.05799672,45.0372467,3.77E-05,1.72E-05,-0.0011052,-0.11596022,-0.00427929,0.0473492,46.2207489
15:36:22,0.0001433,0.00078855,-0.00104756,0.06780825,0.04633341,-0.0568852,45.02046585,-1.71E-05,4.20E-05,-0.0011076,-0.11619268,-0.00350575,0.04755347,46.2103424
15:36:23,0.00015992,0.00080383,-0.00104401,0.0669273,0.04702577,-0.05706212,45.0400505,1.73E-05,2.38E-05,-0.00110565,-0.11640658,-0.00385641,0.04687294,46.22304534
15:36:24,0.00011603,0.00080388,-0.00105647,0.06717218,0.04689808,-0.05708136,45.04458236,3.62E-05,2.34E-05,-0.00108525,-0.11622246,-0.00372568,0.04715518,46.23233795
15:36:25,0.00014315,0.00080291,-0.00103743,0.06639763,0.0466091,-0.05658605,45.04855346,3.74E-05,6.52E-05,-0.00110936,-0.11598391,-0.00386243,0.04700399,46.22550964
15:36:26,0.0001288,0.00079749,-0.00102451,0.067268,0.04661635,-0.05743283,45.0507965,4.03E-05,3.37E-05,-0.00108375,-0.11628206,-0.00452134,0.04764436,46.22455978
15:36:27,0.00016311,0.0008338,-0.00100721,0.06741591,0.04616694,-0.05753902,45.04466629,-1.79E-05,-2.33E-05,-0.00109854,-0.11596673,-0.00349978,0.04731568,46.23598861
15:36:28,0.00014282,0.00078249,-0.0010504,0.06799879,0.04681143,-0.0578716,45.04226303,3.38E-05,5.80E-05,-0.0010926,-0.11663281,-0.00336252,0.04741464,46.25603866
15:36:29,0.00014512,0.00080173,-0.0010386,0.06679177,0.04614302,-0.0569089,45.0487442,1.61E-05,4.33E-05,-0.0010983,-0.11644825,-0.00407055,0.04719092,46.24515914
15:36:30,0.00016548,0.00079395,-0.00102218,0.06749877,0.04574593,-0.05721689,45.04685211,-3.84E-06,2.17E-05,-0.00109385,-0.1158292,-0.00371951,0.04740279,46.25884246
15:36:31,3.70E-05,0.00080673,-0.00101701,0.06807016,0.04648405,-0.05810384,45.0495758,0.00011268,7.01E-05,-0.00108247,-0.11643041,-0.00400521,0.04734323,46.25748443
15:36:32,0.00014894,0.00082336,-0.00102491,0.06694037,0.04614914,-0.05702181,45.04279708,4.37E-05,3.93E-05,-0.00114223,-0.11641262,-0.00322625,0.04733939,46.25017166
15:36:33,7.79E-05,0.0008043,-0.0009984,0.06760609,0.04664832,-0.05756884,45.04831695,6.17E-05,2.40E-05,-0.00110157,-0.11607979,-0.00401686,0.04776152,46.23344039
15:36:34,9.39E-05,0.00081491,-0.0010151,0.06783204,0.04702878,-0.05766385,45.06071853,6.65E-05,5.46E-05,-0.00109179,-0.11645423,-0.00387424,0.04793992,46.24643325
15:36:35,0.00010468,0.0008111,-0.00104474,0.06866424,0.04740316,-0.05774115,45.06258392,2.79E-05,2.73E-05,-0.0010853,-0.11593705,-0.00371957,0.04724438,46.24583816
15:36:36,0.00014181,0.00082577,-0.00100393,0.06796277,0.04683858,-0.0574855,45.0637741,-2.95E-05,6.05E-05,-0.00106008,-0.11646021,-0.00395171,0.04793392,46.25152969
15:36:37,0.0001527,0.00079204,-0.00103213,0.06801662,0.04679367,-0.05766934,45.06232833,-1.09E-05,-2.66E-05,-0.00110304,-0.11607328,-0.00331485,0.04735519,46.2475357
15:36:38,0.00018697,0.00084798,-0.00100134,0.06812969,0.04731727,-0.05761576,45.06904602,-6.83E-06,4.10E-05,-0.00110394,-0.11659115,-0.0036779,0.0478968,46.24472808
15:36:39,0.00014913,0.00081569,-0.00106749,0.06670706,0.04666275,-0.05752062,45.08460998,2.39E-05,-1.29E-06,-0.00114083,-0.11650779,-0.00377321,0.0474444,46.26913452
15:36:40,9.74E-05,0.00080125,-0.00104241,0.06755227,0.04680547,-0.05766325,45.06232833,9.07E-05,3.21E-05,-0.00112438,-0.11735892,-0.00347568,0.04791466,46.29506683
15:36:41,0.00010339,0.00080767,-0.00102046,0.06817631,0.04718616,-0.05821633,45.09582901,5.08E-05,2.93E-05,-0.00111519,-0.11562905,-0.00411163,0.04728226,46.27120208
15:36:42,8.55E-05,0.00078756,-0.00101788,0.06855231,0.04690073,-0.05814551,45.0714302,5.47E-05,3.34E-05,-0.00110003,-0.11647799,-0.00417185,0.04785515,46.27423477
15:36:43,0.00011257,0.00081296,-0.00101765,0.0681644,0.04693098,-0.05743286,45.07454299,5.32E-06,5.43E-05,-0.00109582,-0.11691726,-0.00381459,0.04805987,46.27815628
15:36:44,0.00013344,0.00079999,-0.00103144,0.06743377,0.04725463,-0.05690891,45.06887054,-2.54E-05,2.80E-05,-0.00107448,-0.11657314,-0.00355327,0.04767829,46.28337478
15:36:45,0.00010323,0.00081054,-0.00103062,0.0678559,0.04709118,-0.05726449,45.08894729,1.70E-05,3.56E-05,-0.00109783,-0.11721613,-0.00336868,0.04773015,46.27653121
15:36:46,0.00015341,0.00079145,-0.00104463,0.06817078,0.04664829,-0.05780056,45.08559799,1.43E-05,-2.25E-05,-0.00112899,-0.11645421,-0.00339866,0.04714926,46.27335357
15:36:47,0.00013685,0.00082764,-0.00101061,0.06742133,0.04672813,-0.05713354,45.08911514,3.58E-05,-1.63E-05,-0.00110412,-0.11557916,-0.00421371,0.04697421,46.2681961
15:36:48,0.00015151,0.00082535,-0.0010157,0.06748131,0.04632138,-0.05748551,45.08304977,2.58E-05,8.56E-06,-0.00109956,-0.11728649,-0.00339274,0.04774375,46.27666473
15:36:49,0.0001468,0.00083262,-0.00099953,0.06748681,0.04651391,-0.05772292,45.07891082,-2.87E-05,4.19E-06,-0.00106187,-0.11665061,-0.00365411,0.04839681,46.28792572
15:36:50,0.00012738,0.00077228,-0.0010796,0.06720709,0.04697814,-0.0575741,45.0942192,4.07E-05,2.83E-05,-0.00112386,-0.11648393,-0.00408286,0.04789674,46.28741455
15:36:51,0.00012821,0.00082983,-0.00104251,0.06774284,0.04703484,-0.05800848,45.09926986,5.43E-05,1.43E-05,-0.00110784,-0.1166801,-0.0036187,0.04736917,46.28982543
15:36:52,0.00011264,0.00078043,-0.00103494,0.06728513,0.04680874,-0.05724189,45.08483505,3.47E-05,-1.27E-05,-0.00115143,-0.11685245,-0.00420119,0.04738703,46.28396606
15:36:53,5.16E-05,0.00080299,-0.00104856,0.06783805,0.04673413,-0.05807413,45.09260177,5.14E-05,2.68E-05,-0.00109923,-0.11654945,-0.00353509,0.0484622,46.29124069
15:36:54,0.00015457,0.00084549,-0.00097752,0.06819461,0.04670781,-0.05816333,45.117527,-1.11E-05,2.50E-05,-0.00110152,-0.11663258,-0.00415352,0.04741078,46.28176116
15:36:55,0.00013245,0.00080391,-0.00100713,0.06695118,0.04681737,-0.05740746,45.10637664,1.12E-05,1.84E-05,-0.00108577,-0.11672801,-0.00406492,0.04780158,46.29209136
15:36:56,0.00010625,0.00077985,-0.00104605,0.06715436,0.04747456,-0.0575985,45.08933258,-1.41E-06,2.26E-05,-0.00108808,-0.11640672,-0.00368987,0.04708378,46.29976272
15:36:57,0.00013236,0.00083619,-0.00101965,0.06855825,0.04715089,-0.05806808,45.10671615,4.00E-05,3.41E-05,-0.00108548,-0.1163411,-0.00398755,0.0474266,46.28843688
15:36:58,0.00010617,0.00080347,-0.00101054,0.06714838,0.04744477,-0.05716461,45.09536361,5.26E-05,-9.75E-06,-0.00110173,-0.11646013,-0.00361869,0.04788619,46.30341339
15:36:59,7.38E-05,0.00080339,-0.00103015,0.06844429,0.04666019,-0.05840691,45.10198593,5.34E-05,2.62E-05,-0.0010597,-0.11660279,-0.00363646,0.04808841,46.3109703
15:37:00,0.00017743,0.00084416,-0.00100466,0.0679987,0.04590068,-0.05749679,45.09965896,4.27E-05,3.27E-05,-0.00108632,-0.11698989,-0.00352319,0.04723613,46.31726074
15:37:01,0.00014487,0.00082626,-0.00103178,0.06765365,0.04597675,-0.05787786,45.10300445,1.77E-05,-1.64E-05,-0.00112811,-0.11727451,-0.00376144,0.04811808,46.31453704
15:37:02,0.00013726,0.00080856,-0.0010328,0.068225,0.04731741,-0.0586574,45.11964416,2.70E-05,1.76E-05,-0.00109938,-0.11698993,-0.00406475,0.04782534,46.31870651
15:37:03,0.00010968,0.00082472,-0.00103877,0.06780226,0.04718024,-0.05809766,45.12109756,3.10E-05,3.08E-05,-0.00112313,-0.11701817,-0.00373757,0.04779266,46.31640243
15:37:04,0.00012283,0.00081399,-0.00101158,0.06578718,0.04677319,-0.05702183,45.13153839,6.40E-05,-9.83E-06,-0.00112811,-0.11708432,-0.00382066,0.04779125,46.32888793
15:37:05,7.95E-05,0.00078092,-0.00104623,0.06729114,0.04656509,-0.05707535,45.13782119,4.88E-05,3.80E-05,-0.00111718,-0.11653152,-0.00383271,0.04676888,46.32116317
15:37:06,0.00015129,0.00083171,-0.00104742,0.06686783,0.04674603,-0.05693126,45.1262741,6.47E-05,1.61E-05,-0.00111151,-0.11706734,-0.00348148,0.0474504,46.31505203
15:37:07,0.00017738,0.00081768,-0.00101171,0.06795069,0.04704362,-0.05809184,45.13017272,6.19E-05,5.12E-05,-0.00110492,-0.11673324,-0.00398119,0.04796497,46.32403182
15:37:08,0.00014927,0.00083107,-0.00099012,0.06774281,0.04802137,-0.0577827,45.13748168,3.93E-05,5.33E-05,-0.00111367,-0.11680493,-0.00366025,0.04681631,46.31020736
15:37:09,0.00012482,0.00080505,-0.00104204,0.06802231,0.04680295,-0.05818694,45.13383102,6.85E-05,-5.11E-06,-0.00112066,-0.11632944,-0.0038266,0.04770207,46.3293991
15:37:10,0.00017236,0.00086723,-0.00099827,0.06740947,0.04750786,-0.05776453,45.1376686,3.68E-05,5.43E-06,-0.00112098,-0.11625777,-0.00432079,0.04731351,46.33333206
15:37:11,0.00013974,0.00084823,-0.00098908,0.06802825,0.04769462,-0.05797892,45.1428337,8.26E-05,2.09E-05,-0.00112525,-0.11714973,-0.00344026,0.04768424,46.33483505
15:37:12,0.00013228,0.00082353,-0.0010232,0.06704731,0.04639876,-0.05769349,45.14640045,5.49E-05,6.99E-06,-0.00113121,-0.11722105,-0.00395159,0.04770803,46.35326004
15:37:13,0.00014869,0.00082419,-0.00101599,0.06676207,0.04702289,-0.05744982,45.14758682,3.08E-05,1.67E-05,-0.00113505,-0.11618676,-0.00370771,0.04707203,46.33288192
15:37:14,0.00011721,0.00080212,-0.00103975,0.06765978,0.04773229,-0.05769405,45.14823532,1.29E-05,3.78E-05,-0.00107844,-0.11638306,-0.00379685,0.04746618,46.32810211
15:37:15,0.00012614,0.00084192,-0.00101843,0.068094,0.04713286,-0.05831816,45.14642715,6.65E-05,1.22E-05,-0.00114156,-0.11570419,-0.00452933,0.04803374,46.32661437
15:37:16,0.00011239,0.00080546,-0.00104062,0.06749316,0.0478907,-0.05786591,45.14801406,4.48E-05,1.17E-05,-0.00109151,-0.11716158,-0.00387412,0.04725622,46.33398437
15:37:17,0.000108,0.00083662,-0.00102998,0.0678855,0.04746283,-0.05744993,45.14453125,3.54E-05,2.32E-05,-0.00111564,-0.11646606,-0.00376739,0.04762474,46.33840179
15:37:18,0.00012573,0.00081947,-0.00102463,0.06756453,0.04730224,-0.05781245,45.14274978,2.17E-05,1.93E-05,-0.00109614,-0.11647205,-0.00430213,0.04795766,46.33797454
15:37:19,0.00011195,0.00084507,-0.00102788,0.06721297,0.04750782,-0.05750865,45.1527214,4.11E-05,2.52E-05,-0.00110011,-0.1159185,-0.00323145,0.04709921,46.33860397
15:37:20,0.00012076,0.00079361,-0.00103621,0.06805199,0.04728439,-0.05820471,45.13417053,1.03E-05,-4.28E-05,-0.00115544,-0.11664451,-0.00356525,0.04794571,46.35521316
15:37:21,0.00017303,0.00084242,-0.00096656,0.06779036,0.04772806,-0.05803833,45.15654754,2.42E-05,-2.73E-05,-0.00110237,-0.11762689,-0.00337452,0.04745642,46.358078
15:37:22,0.00010733,0.00082054,-0.00104691,0.06745157,0.04746277,-0.05831175,45.17068481,4.31E-06,4.13E-05,-0.00112101,-0.11707245,-0.00423704,0.04760693,46.35071182
15:37:23,0.00017571,0.0008319,-0.00099086,0.06789738,0.04635108,-0.05788373,45.16075134,1.02E-05,4.11E-05,-0.00106859,-0.11676332,-0.00364839,0.04824299,46.36481094
15:37:24,0.00015051,0.00085469,-0.00101737,0.06779041,0.04662453,-0.05793138,45.15692901,-2.32E-06,-2.67E-05,-0.00107311,-0.11716753,-0.0040763,0.04758913,46.36914062
15:37:25,5.21E-05,0.00084018,-0.00101178,0.06835001,0.04697216,-0.05864547,45.16445541,2.36E-05,-1.38E-05,-0.00111763,-0.11669229,-0.00377943,0.04754566,46.37185287
15:37:26,0.00011095,0.00081727,-0.00099676,0.06787972,0.04716259,-0.05811584,45.17108917,3.69E-05,-9.42E-06,-0.00109375,-0.11711486,-0.00316596,0.04758137,46.36598587
15:37:27,0.00010086,0.0008745,-0.00098214,0.06743968,0.04701686,-0.0587159,45.16262054,3.81E-05,-1.48E-05,-0.00104724,-0.11706646,-0.00412983,0.04793978,46.36090469
15:37:28,9.50E-05,0.00083619,-0.0009786,0.06726059,0.04640667,-0.05813956,45.16054534,5.49E-05,-4.11E-05,-0.001109,-0.11692438,-0.00407085,0.04757533,46.38665008
15:37:29,0.00010182,0.00081677,-0.0010273,0.06692138,0.04704372,-0.05747284,45.15833282,-2.80E-07,-1.31E-05,-0.00109656,-0.11677566,-0.00344004,0.048248,46.35918426
15:37:30,0.00011427,0.00082009,-0.00102248,0.06668925,0.04616857,-0.0568538,45.17091751,1.57E-05,-3.57E-05,-0.00107226,-0.11675782,-0.00377911,0.04799201,46.36471176
15:37:31,0.00013791,0.00084731,-0.00097284,0.06778445,0.04633938,-0.05789571,45.17603683,3.01E-05,5.58E-06,-0.00109455,-0.11710216,-0.00388627,0.0471314,46.38629531
15:37:32,0.00010095,0.00084276,-0.00099936,0.06689873,0.04713572,-0.05742018,45.15956115,5.78E-05,-1.03E-05,-0.00110449,-0.11679897,-0.00380895,0.0477556,46.36183929
15:37:33,9.72E-05,0.00081996,-0.00103062,0.06909817,0.04716555,-0.05832358,45.1722145,7.24E-05,-1.51E-05,-0.00112987,-0.11694163,-0.00391015,0.04810026,46.38637924
15:37:34,6.95E-05,0.00082714,-0.00097549,0.06757011,0.04640665,-0.05819911,45.16496658,4.92E-05,1.08E-05,-0.00110157,-0.1171804,-0.00388032,0.04815279,46.386734
15:37:35,7.78E-05,0.00081876,-0.00102574,0.06796247,0.04754818,-0.05816899,45.15841293,6.26E-05,-4.12E-06,-0.0010906,-0.11717852,-0.0036367,0.04842795,46.3968811
15:37:36,2.59E-05,0.00083231,-0.00107107,0.06828976,0.04699907,-0.05851387,45.1746788,0.00010783,-9.01E-06,-0.00111185,-0.11714972,-0.00365424,0.04817165,46.4003067
15:37:37,7.09E-05,0.00080665,-0.00095974,0.06768921,0.04770428,-0.05824077,45.1801033,5.71E-05,2.88E-05,-0.00105028,-0.11757919,-0.00344607,0.04777773,46.39906311
15:37:38,6.56E-05,0.00082651,-0.00100784,0.06799253,0.0473082,-0.05850803,45.17917633,0.00010244,-3.95E-05,-0.00112157,-0.11788679,-0.00330973,0.04847477,46.39606094
15:37:39,0.00013585,0.00086001,-0.00098879,0.06796899,0.04661502,-0.05816922,45.19030761,6.50E-05,1.69E-05,-0.0011038,-0.1184185,-0.00380307,0.04793249,46.40773773
15:37:40,0.00010659,0.00082461,-0.00105071,0.06772499,0.04793232,-0.0580739,45.20117187,5.78E-05,-1.08E-05,-0.00110325,-0.11786302,-0.00379693,0.04822519,46.40183258
15:37:41,0.00010323,0.0008225,-0.00104618,0.06754633,0.04679356,-0.05783012,45.17729568,7.33E-05,-3.28E-06,-0.00108911,-0.11787087,-0.00318383,0.04711708,46.3953247
15:37:42,0.00010095,0.00088536,-0.00098821,0.06735053,0.04681477,-0.05826425,45.19505691,4.83E-05,4.15E-05,-0.00109801,-0.1172567,-0.00429037,0.04843313,46.39945602
15:37:43,6.43E-05,0.00086082,-0.00101925,0.06867016,0.04791447,-0.05806798,45.20567321,9.39E-05,-6.77E-06,-0.00107738,-0.11745282,-0.00371954,0.04768419,46.40539932
15:37:44,5.83E-05,0.00080897,-0.00100624,0.06765951,0.04769847,-0.05741339,45.19668197,6.60E-05,-3.14E-05,-0.0011262,-0.11750783,-0.00385658,0.04849801,46.3987236
15:37:45,6.31E-05,0.0008376,-0.00101446,0.06834396,0.04725802,-0.05862169,45.18767166,5.48E-05,-1.46E-06,-0.00111181,-0.11765054,-0.00367199,0.04811699,46.39523696
15:37:46,-1.66E-06,0.00087533,-0.00100014,0.06815301,0.04758158,-0.0580086,45.19862365,0.00013551,-3.03E-05,-0.00111245,-0.11729823,-0.00362469,0.04780905,46.39648437
15:37:47,-3.10E-06,0.00085463,-0.00096223,0.06857127,0.04745784,-0.05863451,45.21500396,0.00014231,-2.58E-05,-0.00110239,-0.11748521,-0.0032783,0.04775834,46.39756393
15:37:48,4.52E-05,0.00083538,-0.00099292,0.06741592,0.0473735,-0.05837714,45.20856094,0.00013576,-1.80E-05,-0.00108589,-0.11690592,-0.00474231,0.04759508,46.4003067
15:37:49,0.00013187,0.0008228,-0.00101431,0.06711095,0.04713588,-0.0576928,45.19993209,5.85E-05,-4.86E-06,-0.0011183,-0.11724689,-0.00388645,0.0484437,46.41025161
15:37:50,7.23E-05,0.00084905,-0.0010263,0.06821777,0.04689528,-0.05867337,45.20988845,6.15E-05,-6.52E-06,-0.00110367,-0.1168401,-0.00371395,0.0477631,46.40917587
15:37:51,-9.64E-06,0.00085951,-0.00100024,0.0680166,0.0474007,-0.05852654,45.20790863,0.00011591,-1.49E-05,-0.00108325,-0.11728154,-0.00431502,0.04774798,46.40391159
15:37:52,-7.60E-07,0.00082383,-0.00100759,0.06863569,0.04734115,-0.05791334,45.21105575,0.00012372,-1.37E-05,-0.00114113,-0.11718041,-0.00422552,0.04823011,46.4082489
15:37:53,7.30E-05,0.00087188,-0.0010159,0.06761783,0.04798403,-0.0584433,45.21802902,4.75E-05,-2.50E-05,-0.0011213,-0.117228,-0.00374943,0.0476111,46.41496658
15:37:54,8.70E-05,0.00082319,-0.00100536,0.06849176,0.04805128,-0.05881111,45.21416473,9.36E-06,-5.26E-05,-0.00110237,-0.11808295,-0.00437944,0.04800519,46.41431808
15:37:55,0.00014048,0.0008508,-0.00100715,0.06790932,0.04702275,-0.05895977,45.22724151,3.24E-05,-5.09E-05,-0.00107244,-0.11693569,-0.00394566,0.04793387,46.41703414
15:37:56,0.00012747,0.00083229,-0.00103211,0.06837378,0.04689485,-0.05803842,45.22380828,2.45E-05,1.03E-06,-0.00111268,-0.11732921,-0.00392193,0.04800986,46.40025329
15:37:57,9.50E-05,0.00085643,-0.00100946,0.06873557,0.04711801,-0.05914401,45.22809219,4.38E-05,-2.76E-05,-0.00110731,-0.11796404,-0.00357097,0.04839755,46.41567611
