"Time","Ax, g","Ay, g","Az, g","Wx, dps","Wy, dps","Wz, dps","T, C","Ax2, g","Ay2, g","Az2, g","Wx2, dps","Wy2, dps","Wz2, dps","T2, C","Ax3, g","Ay3, g","Az3, g","Wx3, dps","Wy3, dps","Wz3, dps","T3, C"
"21:32:15","-0.00146543","-0.12617403","6.605e-05","0.00943737","-0.13117563","-0.23071374","17.78755378","5.517e-05","-0.12511469","-0.00051546","0.09223722","0.38857614","0.0417622","17.65445899","-0.00152526","-0.12508012","-9.817e-05","-0.15709152","-0.26952223","-0.1597388","16.75902366"
"21:32:16","-0.0018322","-0.12606899","-0.00055366","0.0254233","-0.14839711","-0.23863716","17.78317451","-3.186e-05","-0.12505244","-0.00040356","0.08983143","0.38820468","0.04229168","17.68073272","-0.00158458","-0.12502636","-6.773e-05","-0.15740727","-0.26929924","-0.15904212","16.76632118"
"21:32:17","-0.0019542","-0.12579077","-0.00080608","0.02110404","-0.14522013","-0.23733673","17.77879524","4.92e-06","-0.12520122","-0.00041845","0.09606426","0.38706216","0.0400438","17.65273284","-0.00152876","-0.12507665","-9.61e-05","-0.15687787","-0.26811969","-0.15919996","16.79087066"
"21:32:18","-0.00179943","-0.12561287","-0.00042687","0.02371416","-0.14180204","-0.23668651","17.78198051","3.76e-06","-0.12530786","-0.00040343","0.08959926","0.38824157","0.04155786","17.66255378","-0.00159092","-0.12507562","-7.46e-05","-0.15822467","-0.26915998","-0.15957146","16.80520248"
"21:32:19","-0.00166863","-0.12591564","-0.00025967","0.01760217","-0.13771492","-0.23335192","17.77335548","-6.514e-05","-0.12527449","-0.00039721","0.0917914","0.38778696","0.04039676","17.66812705","-0.00156308","-0.12503519","-6.54e-05","-0.15674784","-0.2685749","-0.15926492","16.79498481"
"21:32:20","-0.00217424","-0.1258157","-0.00089298","0.03008625","-0.1512022","-0.24208345","17.77985763","5.025e-05","-0.12516396","-0.00046119","0.09026804","0.38927268","0.04289544","17.66387939","-0.00158652","-0.1250081","-6.657e-05","-0.15697066","-0.26917862","-0.15893067","16.7925949"
"21:32:21","-0.00187805","-0.1258907","4.999e-05","0.02092756","-0.14010217","-0.23411366","17.77441596","5.867e-05","-0.12510918","-0.00056066","0.09066749","0.38993242","0.04315552","17.65246772","-0.00160581","-0.1250357","-4.235e-05","-0.15678491","-0.26876068","-0.15904211","16.79232978"
"21:32:22","-0.00195718","-0.12587544","-0.00058565","0.01894904","-0.13832809","-0.23541398","17.78569602","4.792e-05","-0.12529335","-0.00048813","0.09218149","0.3883162","0.04246817","17.6545906","-0.00156282","-0.12513895","-9.001e-05","-0.15694297","-0.26896479","-0.15933008","16.79524993"
"21:32:23","-0.00219302","-0.12596536","-0.00020113","0.01411889","-0.14280512","-0.23521895","17.77653884","2.59e-06","-0.12534509","-0.00037999","0.09158703","0.38857636","0.04271893","17.66653442","-0.0015171","-0.12508857","-1.412e-05","-0.15679433","-0.26968011","-0.15876348","16.7783966"
"21:32:24","-0.00124526","-0.12603516","0.00043697","0.00837845","-0.12837047","-0.22943205","17.77560997","8.198e-05","-0.12525126","-0.00044202","0.08954353","0.38844628","0.04231955","17.66666603","-0.00161035","-0.12504036","-4.494e-05","-0.1568686","-0.26950361","-0.15922782","16.75849342"
